L,kappa,lambda,eps_2,eps,acceptance_rate,delta_H_abs_mean,delta_H_abs_std,N_steps,N_trajectories,batch_size,seed
8,0.85,5.0,0.006513944167356084,0.08070900920811805,0.9945999979972839,0.009117296420448822,0.009164180167658336,12,100,100,1895
8,0.85,5.0,0.009542525683758019,0.0976858520142913,0.9896000027656555,0.016525582056976445,0.015515388650008281,10,100,100,46149
8,0.85,5.0,0.013979210457700486,0.11823371117283127,0.9848999977111816,0.029690570021801227,0.027217185488290076,8,100,100,91158
8,0.85,5.0,0.020478679491876803,0.14310373682010125,0.9465999603271484,0.1055454800950559,0.08916684038983597,7,100,100,48344
8,0.85,5.0,0.03,0.17320508075688773,0.7908999919891357,0.44115507932032655,0.3733472927119147,6,100,100,9566
8,0.85,5.0,0.04947368421052632,0.22242680641174148,0.2947999835014343,2.7439742823250555,2.0998801728009195,4,100,100,25811
8,0.85,5.0,0.06894736842105263,0.26257830912139835,0.01889999955892563,19.725466989632643,13.76673387928026,4,100,100,17954
8,0.85,5.0,0.08842105263157896,0.29735677667001126,0.00279999990016222,51.2039171977681,45.601830369955906,3,100,100,23292
8,0.85,5.0,0.10789473684210528,0.3284733426658932,0.0,242.21448143778096,1745.6627505334197,3,100,100,98921
8,0.85,5.0,0.12736842105263158,0.35688712648767756,0.0,2.0475892953819778e+49,2.047486913357591e+51,3,100,100,52950
8,0.85,5.0,0.14684210526315788,0.38319982419510307,0.0,1.7121836185550502e+64,1.281889337665513e+66,3,100,100,98048
8,0.85,5.0,0.16631578947368422,0.4078183290065372,0.0,99510.12788464116,1101544.6702314587,2,100,100,39892
8,0.85,5.0,0.18578947368421053,0.4310330308505492,0.0,868722965571.134,86675959745451.53,2,100,100,71832
8,0.85,5.0,0.20526315789473684,0.45305977298225986,0.0,1.0173491863210184e+23,8.067824086560541e+24,2,100,100,61577
8,0.85,5.0,0.22473684210526315,0.4740641750915831,0.0,3.2143839800821e+30,3.2108352945074633e+32,2,100,100,58956
8,0.85,5.0,0.2442105263157895,0.4941766144970738,0.0,7.795413686870705e+35,6.114491152074487e+37,2,100,100,25749
8,0.85,5.0,0.26368421052631574,0.513501908980206,0.0,6.432640422992281e+39,5.9396317563314116e+41,2,100,100,56157
8,0.85,5.0,0.28315789473684216,0.5321258260382051,0.0,1.7648665359480957e+43,1.2354431464626631e+45,2,100,100,20858
8,0.85,5.0,0.3026315789473685,0.5501196042201809,0.0,1.5829663487159152e+53,1.5828869441886768e+55,2,100,100,59319
8,0.85,5.0,0.32210526315789473,0.5675431817561504,0.0,8.55221545707161e+49,8.481716357057893e+51,2,100,100,48602
8,0.85,5.0,0.3415789473684211,0.5844475574150525,0.0,3.6601009721563765e+54,3.3414697242954327e+56,2,100,100,60520
8,0.85,5.0,0.3610526315789474,0.6008765526952665,0.0,2.2839351816399244e+57,1.6394402249453526e+59,2,100,100,14108
8,0.85,5.0,0.3805263157894737,0.616868151057804,0.0,1.927539235597628e+58,1.1177892099463173e+60,2,100,100,55066
8,0.85,5.0,0.4,0.6324555320336759,0.0,4.2014665974454996e+60,3.163984020147326e+62,2,100,100,71023
8,0.85,10.0,1e-06,0.001,1.0,6.723201945701441e-06,5.228445758282068e-06,1000,100,100,46441
8,0.85,10.0,1.4649382061914714e-06,0.0012103463166348181,1.0,9.927687947101305e-06,7.934572707055918e-06,826,100,100,7529
8,0.85,10.0,2.1460439479594814e-06,0.0014649382061914698,1.0,1.4016994933341032e-05,1.1138583785315922e-05,683,100,100,21745
8,0.85,10.0,3.1438217715318246e-06,0.0017730825619614629,1.0,2.0834730928711133e-05,1.6671883333832407e-05,564,100,100,75921
8,0.85,10.0,4.605504626573514e-06,0.0021460439479594807,1.0,3.0437224106694316e-05,2.395021950998634e-05,466,100,100,35584
8,0.85,10.0,6.7467796862591274e-06,0.002597456387749201,1.0,4.472812499837513e-05,3.543384291479827e-05,385,100,100,44795
8,0.85,10.0,9.883615331157482e-06,0.0031438217715318217,0.9998999834060669,6.688469151957381e-05,5.2182388517655936e-05,318,100,100,19549
8,0.85,10.0,1.4478885713912363e-05,0.0038051131013298886,1.0,9.427642054593903e-05,7.41359300764394e-05,263,100,100,17184
8,0.85,10.0,2.1210672865390052e-05,0.004605504626573515,1.0,0.00013850944653490753,0.00011003664979774664,217,100,100,99643
8,0.85,10.0,3.1072325059538616e-05,0.005574255561017867,1.0,0.0002065223083706803,0.000165753002776836,179,100,100,63025
8,0.85,10.0,4.55190361349187e-05,0.0067467796862591195,0.9998999834060669,0.0003006068295512526,0.00023715321600833807,148,100,100,3044
8,0.85,10.0,6.668257514305255e-05,0.008165939942410338,0.9995999932289124,0.0004432883625377214,0.0003479098425501881,122,100,100,99330
8,0.85,10.0,9.768585201429122e-05,0.009883615331157482,0.9997999668121338,0.0006539696757758724,0.0005072004659508834,101,100,100,26449
8,0.85,10.0,0.00014310373682010125,0.011962597411101873,0.9998999834060669,0.0009572085147706734,0.0007525534543490551,84,100,100,66378
8,0.85,10.0,0.0002096381315165353,0.014478885713912355,0.9995999932289124,0.0013805819171106128,0.0010891629907824425,69,100,100,34476
8,0.85,10.0,0.0003071069083331647,0.0175244659928103,0.9993000030517578,0.002073526356851427,0.0016006533644701817,57,100,100,59207
8,0.85,10.0,0.00044989264340259425,0.02121067286539006,0.9984999895095825,0.00305819371343027,0.0024334035161430716,47,100,100,39691
8,0.85,10.0,0.000659064922004935,0.02567225977597093,0.998199999332428,0.004394586969138424,0.00345352556146986,39,100,100,68257
8,0.85,10.0,0.0009654893846056303,0.031072325059538598,0.9975000023841858,0.006293573658569348,0.00488250682570688,32,100,100,92647
8,0.85,10.0,0.0014143822871810778,0.03760827418509227,0.9953999519348145,0.009998685479953744,0.00786670143114025,27,100,100,25282
8,0.85,10.0,0.002071982650652037,0.04551903613491873,0.9924999475479126,0.014343491431679815,0.011174054466588075,22,100,100,77425
8,0.85,10.0,0.0030353265475060406,0.05509379772266603,0.9881999492645264,0.020366952516069663,0.016390453006822535,18,100,100,63616
8,0.85,10.0,0.004446565827708846,0.06668257514305252,0.9848999977111816,0.03145742679722675,0.024541863310397552,15,100,100,60135
8,0.85,10.0,0.006513944167356084,0.08070900920811805,0.9801999926567078,0.04480597068122831,0.0350106150138844,12,100,100,3511
8,0.85,10.0,0.009542525683758019,0.0976858520142913,0.9639999866485596,0.0737739066806356,0.058243648324447055,10,100,100,5550
8,0.85,10.0,0.013979210457700486,0.11823371117283127,0.9262999892234802,0.1431774262509978,0.12893871066224352,8,100,100,95431
8,0.85,10.0,0.020478679491876803,0.14310373682010125,0.7551999688148499,0.5294761128482285,0.4942981070262286,7,100,100,96357
8,0.85,10.0,0.03,0.17320508075688773,0.2689000070095062,3.2213482035868033,2.673490440025641,6,100,100,30177
8,0.85,10.0,0.04947368421052632,0.22242680641174148,0.0,285.46064854492624,4953.873321708045,4,100,100,90448
8,0.85,10.0,0.06894736842105263,0.26257830912139835,0.0,1.8770044174438002e+62,1.8768993610883097e+64,4,100,100,4860
8,0.85,10.0,0.08842105263157896,0.29735677667001126,0.0,5.306541173464736e+67,5.306275786561903e+69,3,100,100,36438
8,0.85,10.0,0.10789473684210528,0.3284733426658932,0.0,6.620908812680708e+116,6.620577758963559e+118,3,100,100,69613
8,0.85,10.0,0.12736842105263158,0.35688712648767756,0.0,inf,nan,3,100,100,69540
8,0.85,10.0,0.14684210526315788,0.38319982419510307,0.0,inf,nan,3,100,100,9707
8,0.85,10.0,0.16631578947368422,0.4078183290065372,0.0,3.5910097741895894e+42,3.517204597834507e+44,2,100,100,75563
8,0.85,10.0,0.18578947368421053,0.4310330308505492,0.0,1.4957916493897468e+48,1.4848887576164871e+50,2,100,100,67630
8,0.85,10.0,0.20526315789473684,0.45305977298225986,0.0,1.165051858968576e+56,1.1649310543704241e+58,2,100,100,83622
8,0.85,10.0,0.22473684210526315,0.4740641750915831,0.0,1.291500337107902e+59,9.655630960044084e+60,2,100,100,69458
8,0.85,10.0,0.2442105263157895,0.4941766144970738,0.0,1.5852603162660323e+63,1.0021497809561589e+65,2,100,100,8089
8,0.85,10.0,0.26368421052631574,0.513501908980206,0.0,2.183467286420629e+67,1.2492836403634244e+69,2,100,100,72908
8,0.85,10.0,0.28315789473684216,0.5321258260382051,0.0,2.4920669393159178e+70,1.8203121469754715e+72,2,100,100,29691
8,0.85,10.0,0.3026315789473685,0.5501196042201809,0.0,2.67424359621664e+74,1.7278494240375683e+76,2,100,100,85347
8,0.85,10.0,0.32210526315789473,0.5675431817561504,0.0,1.3446784275166975e+81,9.491552095357541e+82,2,100,100,34005
8,0.85,10.0,0.3415789473684211,0.5844475574150525,0.0,6.640010944519077e+83,5.8540125674929184e+85,2,100,100,5092
8,0.85,10.0,0.3610526315789474,0.6008765526952665,0.0,1.990093018374987e+98,1.9899935112331476e+100,2,100,100,45381
8,0.85,10.0,0.3805263157894737,0.616868151057804,0.0,7.042410156788339e+97,7.041525584066199e+99,2,100,100,46732
8,0.85,10.0,0.4,0.6324555320336759,0.0,1.580218059528864e+102,9.674972802752725e+103,2,100,100,81221
8,0.85,100.0,1e-06,0.001,1.0,2.2392116640858717e-05,1.754226434229419e-05,1000,100,100,3205
8,0.85,100.0,1.4649382061914714e-06,0.0012103463166348181,1.0,3.1590463986832165e-05,2.4492360308389643e-05,826,100,100,86840
8,0.85,100.0,2.1460439479594814e-06,0.0014649382061914698,0.9997999668121338,5.210075730560888e-05,4.0969281527117245e-05,683,100,100,90954
8,0.85,100.0,3.1438217715318246e-06,0.0017730825619614629,1.0,6.920953802223196e-05,5.4655215029246034e-05,564,100,100,72058
8,0.85,100.0,4.605504626573514e-06,0.0021460439479594807,0.9997999668121338,0.00010840415926052174,8.569430932563341e-05,466,100,100,48728
8,0.85,100.0,6.7467796862591274e-06,0.002597456387749201,0.9997999668121338,0.00015738085086652376,0.00012472716833663208,385,100,100,85625
8,0.85,100.0,9.883615331157482e-06,0.0031438217715318217,0.9997999668121338,0.0002357478789340405,0.00018516905438661612,318,100,100,76353
8,0.85,100.0,1.4478885713912363e-05,0.0038051131013298886,1.0,0.00035016841008622354,0.00027049880585239153,263,100,100,44569
8,0.85,100.0,2.1210672865390052e-05,0.004605504626573515,1.0,0.00047424526047974567,0.00037205304389303294,217,100,100,45994
8,0.85,100.0,3.1072325059538616e-05,0.005574255561017867,0.9993999600410461,0.0006917293652043519,0.0005570383601883488,179,100,100,23103
8,0.85,100.0,4.55190361349187e-05,0.0067467796862591195,0.9990999698638916,0.001066482612132478,0.0008138285568886084,148,100,100,1321
8,0.85,100.0,6.668257514305255e-05,0.008165939942410338,0.9993000030517578,0.0015787954370026142,0.0012556958288749691,122,100,100,24827
8,0.85,100.0,9.768585201429122e-05,0.009883615331157482,0.9988999962806702,0.002264434066103958,0.0017681840929035864,101,100,100,45911
8,0.85,100.0,0.00014310373682010125,0.011962597411101873,0.9996999502182007,0.0032955546072112912,0.0025405877666543706,84,100,100,79806
8,0.85,100.0,0.0002096381315165353,0.014478885713912355,0.9984999895095825,0.005061375167106498,0.00392126504083406,69,100,100,50875
8,0.85,100.0,0.0003071069083331647,0.0175244659928103,0.996399998664856,0.007173924583536261,0.0056972732961874375,57,100,100,17242
8,0.85,100.0,0.00044989264340259425,0.02121067286539006,0.9949999451637268,0.011137904006756946,0.00877370307884473,47,100,100,92500
8,0.85,100.0,0.000659064922004935,0.02567225977597093,0.9925999641418457,0.016236402746289867,0.012638397228805442,39,100,100,60009
8,0.85,100.0,0.0009654893846056303,0.031072325059538598,0.9851999878883362,0.026553200749730572,0.020392998792142812,32,100,100,49334
8,0.85,100.0,0.0014143822871810778,0.03760827418509227,0.9758999943733215,0.044997392538611486,0.03547967413757501,27,100,100,16746
8,0.85,100.0,0.002071982650652037,0.04551903613491873,0.8130999803543091,1.1926322703885475,3.5853569162927563,22,100,100,78939
8,0.85,100.0,0.0030353265475060406,0.05509379772266603,0.004100000020116568,nan,nan,18,100,100,41981
8,0.85,100.0,0.004446565827708846,0.06668257514305252,0.0,nan,nan,15,100,100,72020
8,0.85,100.0,0.006513944167356084,0.08070900920811805,0.0,nan,nan,12,100,100,64144
8,0.85,100.0,0.009542525683758019,0.0976858520142913,0.0,nan,nan,10,100,100,37154
8,0.85,100.0,0.013979210457700486,0.11823371117283127,0.0,nan,nan,8,100,100,367
8,0.85,100.0,0.020478679491876803,0.14310373682010125,0.0,nan,nan,7,100,100,52824
8,0.85,100.0,0.03,0.17320508075688773,0.0,nan,nan,6,100,100,87100
8,0.85,100.0,0.04947368421052632,0.22242680641174148,0.0,nan,nan,4,100,100,30005
8,0.85,100.0,0.06894736842105263,0.26257830912139835,0.0,nan,nan,4,100,100,52541
8,0.85,100.0,0.08842105263157896,0.29735677667001126,0.0,nan,nan,3,100,100,44367
8,0.85,100.0,0.10789473684210528,0.3284733426658932,0.0,nan,nan,3,100,100,26645
8,0.85,100.0,0.12736842105263158,0.35688712648767756,0.0,nan,nan,3,100,100,25081
8,0.85,100.0,0.14684210526315788,0.38319982419510307,0.0,nan,nan,3,100,100,13396
8,0.85,100.0,0.16631578947368422,0.4078183290065372,0.0,6.41958256427191e+184,inf,2,100,100,18513
8,0.85,100.0,0.18578947368421053,0.4310330308505492,0.0,1.1883422628090513e+210,inf,2,100,100,64428
8,0.85,100.0,0.20526315789473684,0.45305977298225986,0.0,1.02455091015947e+212,inf,2,100,100,20840
8,0.85,100.0,0.22473684210526315,0.4740641750915831,0.0,4.0700201268876873e+216,inf,2,100,100,48198
8,0.85,100.0,0.2442105263157895,0.4941766144970738,0.0,1.9598666120288204e+223,inf,2,100,100,75445
8,0.85,100.0,0.26368421052631574,0.513501908980206,0.0,7.790115488411106e+245,inf,2,100,100,98929
8,0.85,100.0,0.28315789473684216,0.5321258260382051,0.0,1.0244142995610403e+238,inf,2,100,100,62171
8,0.85,100.0,0.3026315789473685,0.5501196042201809,0.0,9.163981422977507e+248,inf,2,100,100,98714
8,0.85,100.0,0.32210526315789473,0.5675431817561504,0.0,1.7194405949180176e+260,inf,2,100,100,63039
8,0.85,100.0,0.3415789473684211,0.5844475574150525,0.0,1.4782293063167528e+261,inf,2,100,100,60839
8,0.85,100.0,0.3610526315789474,0.6008765526952665,0.0,4.0715716375265876e+265,inf,2,100,100,40335
8,0.85,100.0,0.3805263157894737,0.616868151057804,0.0,3.195988243673221e+273,inf,2,100,100,49659
8,0.85,100.0,0.4,0.6324555320336759,0.0,3.433764382355059e+291,inf,2,100,100,34094
8,0.44,0.1,1e-06,0.001,1.0,5.610772085404392e-07,4.419840042400714e-07,1000,100,100,18028
8,0.44,0.1,1.4649382061914714e-06,0.0012103463166348181,1.0,8.129408855175769e-07,6.314782331989849e-07,826,100,100,29306
8,0.44,0.1,2.1460439479594814e-06,0.0014649382061914698,1.0,1.208176918267867e-06,9.535605978167544e-07,683,100,100,76940
8,0.44,0.1,3.1438217715318246e-06,0.0017730825619614629,1.0,1.7469168633923006e-06,1.3801988563103446e-06,564,100,100,46625
8,0.44,0.1,4.605504626573514e-06,0.0021460439479594807,1.0,2.593040941821556e-06,2.0275690011049545e-06,466,100,100,61790
8,0.44,0.1,6.7467796862591274e-06,0.002597456387749201,1.0,3.8331529441023804e-06,3.016105698333038e-06,385,100,100,85353
8,0.44,0.1,9.883615331157482e-06,0.0031438217715318217,1.0,5.661027429569998e-06,4.5095715092009415e-06,318,100,100,13118
8,0.44,0.1,1.4478885713912363e-05,0.0038051131013298886,1.0,8.227471441322366e-06,6.386142929253028e-06,263,100,100,62921
8,0.44,0.1,2.1210672865390052e-05,0.004605504626573515,1.0,1.1919314467873932e-05,9.325108249483168e-06,217,100,100,1016
8,0.44,0.1,3.1072325059538616e-05,0.005574255561017867,1.0,1.760054047588753e-05,1.3707879426786265e-05,179,100,100,67333
8,0.44,0.1,4.55190361349187e-05,0.0067467796862591195,1.0,2.5701596783927983e-05,2.0505738773951788e-05,148,100,100,46332
8,0.44,0.1,6.668257514305255e-05,0.008165939942410338,1.0,3.748669906889646e-05,2.9167880096198326e-05,122,100,100,73442
8,0.44,0.1,9.768585201429122e-05,0.009883615331157482,1.0,5.4396197820545215e-05,4.298726837230303e-05,101,100,100,2557
8,0.44,0.1,0.00014310373682010125,0.011962597411101873,0.9996999502182007,8.09977916853562e-05,6.423096083079401e-05,84,100,100,7042
8,0.44,0.1,0.0002096381315165353,0.014478885713912355,1.0,0.00011641534957594431,9.165801152213948e-05,69,100,100,15708
8,0.44,0.1,0.0003071069083331647,0.0175244659928103,0.9998999834060669,0.00017099592974353684,0.00013533514645248812,57,100,100,75312
8,0.44,0.1,0.00044989264340259425,0.02121067286539006,0.9997999668121338,0.0002576547724892102,0.00020024849268805052,47,100,100,84903
8,0.44,0.1,0.000659064922004935,0.02567225977597093,1.0,0.0003688086150219981,0.00028743573626806605,39,100,100,93231
8,0.44,0.1,0.0009654893846056303,0.031072325059538598,0.9996999502182007,0.0005377792867177377,0.00042018541348583173,32,100,100,81543
8,0.44,0.1,0.0014143822871810778,0.03760827418509227,0.9996999502182007,0.0008036397135175626,0.0006253542650913505,27,100,100,19393
8,0.44,0.1,0.002071982650652037,0.04551903613491873,0.9996999502182007,0.0011761676508268096,0.0009121700949977765,22,100,100,13945
8,0.44,0.1,0.0030353265475060406,0.05509379772266603,0.9990999698638916,0.0016870041372130885,0.0013309973039329114,18,100,100,60569
8,0.44,0.1,0.004446565827708846,0.06668257514305252,0.9989999532699585,0.002533945080180967,0.0019673356458777013,15,100,100,46426
8,0.44,0.1,0.006513944167356084,0.08070900920811805,0.998199999332428,0.0036200550027555055,0.0028500908629528225,12,100,100,74574
8,0.44,0.1,0.009542525683758019,0.0976858520142913,0.9977999925613403,0.005309495282190323,0.004190349364086448,10,100,100,45052
8,0.44,0.1,0.013979210457700486,0.11823371117283127,0.9961999654769897,0.007572486077847518,0.005993305564648172,8,100,100,71074
8,0.44,0.1,0.020478679491876803,0.14310373682010125,0.9943999648094177,0.011576579331754074,0.009167334602814804,7,100,100,90008
8,0.44,0.1,0.03,0.17320508075688773,0.9910999536514282,0.017471331057930896,0.014032659225565547,6,100,100,60399
8,0.44,0.1,0.04947368421052632,0.22242680641174148,0.9882999658584595,0.027062640841800635,0.021262503529284993,4,100,100,11325
8,0.44,0.1,0.06894736842105263,0.26257830912139835,0.9813999533653259,0.043320100987670335,0.03431403138952924,4,100,100,21512
8,0.44,0.1,0.08842105263157896,0.29735677667001126,0.9731999635696411,0.05014766087813771,0.0395252591269273,3,100,100,73894
8,0.44,0.1,0.10789473684210528,0.3284733426658932,0.9680999517440796,0.06797346234916066,0.05345683560452086,3,100,100,9782
8,0.44,0.1,0.12736842105263158,0.35688712648767756,0.9551999568939209,0.0910274847843188,0.07154892534010128,3,100,100,51617
8,0.44,0.1,0.14684210526315788,0.38319982419510307,0.9424999952316284,0.11442247194648349,0.0910108070481605,3,100,100,55449
8,0.44,0.1,0.16631578947368422,0.4078183290065372,0.9361000061035156,0.11905294426416113,0.09815517507431036,2,100,100,19842
8,0.44,0.1,0.18578947368421053,0.4310330308505492,0.9230999946594238,0.1538668639304478,0.12742344179573625,2,100,100,79006
8,0.44,0.1,0.20526315789473684,0.45305977298225986,0.9001999497413635,0.20449272825372947,0.17317643214431294,2,100,100,26868
8,0.44,0.1,0.22473684210526315,0.4740641750915831,0.8710999488830566,0.2659636362067824,0.22543686805151325,2,100,100,40211
8,0.44,0.1,0.2442105263157895,0.4941766144970738,0.8405999541282654,0.34029357558333606,0.29466536898986123,2,100,100,6082
